image;height;width;type;original_dataset;scenario;airport;runway;time_to_landing;weather;night;time;slant_distance;along_track_distance;height_above_runway;lateral_path_angle;vertical_path_angle;yaw;pitch;roll;watermark_height;x_A;y_A;x_B;y_B;x_C;y_C;x_D;y_D
LARD_train_domain_adaptation/images/LPPT_03_500_132.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 17:51;2.67;2.67;852.91;-0.61;2.84;21.56429787910328;86.5685626716329;5.116033662322757;300.0;1251;1226;1233;1227;1240;1296;1211;1299
LARD_train_domain_adaptation/images/LPPT_03_500_133.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 16:37;2.67;2.66;864.6;1.56;2.88;17.446910417784938;88.75596626223755;-5.490128329398458;300.0;1610;1398;1629;1400;1656;1474;1686;1477
LARD_train_domain_adaptation/images/LPPT_03_500_134.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 15:50;2.66;2.65;937.93;0.35;3.14;18.01755017866421;84.00159933962996;-8.2526232779068;300.0;1541;1131;1559;1134;1537;1209;1566;1213
LARD_train_domain_adaptation/images/LPPT_03_500_135.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 14:42;2.65;2.64;927.56;1.64;3.11;8.934868776917796;83.53919602294414;-7.36686310514597;300.0;2173;1183;2193;1186;2220;1270;2252;1275
LARD_train_domain_adaptation/images/LPPT_03_500_136.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 13:48;2.64;2.63;845.91;1.18;2.85;20.03568190891417;84.58812289240545;-8.972734429700516;300.0;1469;1147;1487;1150;1496;1223;1526;1227
LARD_train_domain_adaptation/images/LPPT_03_500_137.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 13:49;2.6;2.6;921.71;-1.79;3.14;29.097042287277223;86.20652577967509;1.8313691555070863;300.0;737;1234;718;1235;676;1316;646;1317
LARD_train_domain_adaptation/images/LPPT_03_500_138.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 17:06;2.6;2.6;932.0;-0.07;3.18;25.13309474988616;85.20785576417029;11.61040220400871;300.0;1058;1190;1040;1194;1083;1266;1053;1272
LARD_train_domain_adaptation/images/LPPT_03_500_139.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 10:32;2.59;2.59;915.82;-0.0;3.13;18.17644301047112;84.98405342868973;7.694651760576242;300.0;1472;1110;1453;1112;1487;1187;1457;1190
LARD_train_domain_adaptation/images/LPPT_03_500_140.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 11:12;2.59;2.58;913.97;1.72;3.14;22.203759090429827;85.76970904164587;0.3606018093744746;300.0;1340;1190;1359;1190;1401;1268;1431;1268
LARD_train_domain_adaptation/images/LPPT_03_500_141.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 17:10;2.56;2.55;829.17;0.32;2.87;22.542108001778654;87.58402149752288;3.087094817267712;300.0;1255;1287;1236;1288;1277;1358;1247;1359
LARD_train_domain_adaptation/images/LPPT_03_500_142.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 16:34;2.55;2.54;881.52;-2.04;3.07;18.455306068251527;87.3396173373953;5.498705852848794;300.0;1356;1268;1337;1270;1290;1352;1259;1355
LARD_train_domain_adaptation/images/LPPT_03_500_143.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 15:44;2.54;2.54;870.5;-0.54;3.03;15.142216963582236;85.4315621473779;3.391144154059227;300.0;1638;1142;1619;1144;1627;1220;1595;1222
LARD_train_domain_adaptation/images/LPPT_03_500_144.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 11:04;2.54;2.54;844.89;0.34;2.94;19.895636149120666;86.78801190812266;-0.5617539764250128;300.0;1397;1246;1416;1246;1403;1320;1434;1320
LARD_train_domain_adaptation/images/LPPT_03_500_145.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 13:40;2.54;2.53;913.01;-0.03;3.19;26.274334475072703;85.75722762503415;6.393882986677185;300.0;1005;1216;986;1218;1022;1295;991;1298
LARD_train_domain_adaptation/images/LPPT_03_500_146.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 10:10;2.53;2.53;818.97;-0.44;2.86;24.60013221777952;85.49394372680327;0.9616879155930188;300.0;1068;1166;1087;1166;1046;1239;1077;1239
LARD_train_domain_adaptation/images/LPPT_03_500_147.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 11:54;2.53;2.51;877.07;-3.46;3.09;23.005826122753287;85.18952083747737;12.864883785355325;300.0;975;1206;956;1211;865;1312;834;1319
LARD_train_domain_adaptation/images/LPPT_03_500_148.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 13:27;2.52;2.52;831.67;0.74;2.92;23.372441541625545;87.48969146096603;-5.005821456239409;300.0;1217;1283;1236;1285;1233;1359;1264;1362
LARD_train_domain_adaptation/images/LPPT_03_500_149.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 15:39;2.52;2.52;802.7;-0.16;2.82;25.022015418392627;84.22290513448526;9.222955901012863;300.0;1064;1109;1045;1112;1087;1178;1057;1183
LARD_train_domain_adaptation/images/LPPT_03_500_150.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 15:05;2.52;2.51;893.01;-1.43;3.14;29.146474553973626;87.62426112970097;-5.020872658058229;300.0;744;1259;763;1261;674;1334;706;1337
LARD_train_domain_adaptation/images/LPPT_03_500_151.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 13:35;2.5;2.5;864.59;-0.77;3.06;20.06215205689547;83.9304887841186;4.53339128597355;300.0;1321;1069;1302;1070;1303;1149;1271;1151
LARD_train_domain_adaptation/images/LPPT_03_500_152.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 16:35;2.48;2.47;850.75;1.99;3.04;20.301675634380004;83.40537475670429;7.457231644242426;300.0;1451;1013;1432;1015;1547;1080;1515;1084
LARD_train_domain_adaptation/images/LPPT_03_500_153.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 10:09;2.48;2.47;842.53;-1.59;3.01;18.62318379651077;85.77058498802495;3.4896165212924446;300.0;1369;1176;1350;1177;1316;1256;1285;1258
LARD_train_domain_adaptation/images/LPPT_03_500_154.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 12:03;2.48;2.47;869.76;-0.75;3.11;23.086170985871615;85.21195164873201;6.45639349658648;300.0;1143;1163;1124;1165;1129;1245;1097;1249
LARD_train_domain_adaptation/images/LPPT_03_500_155.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 13:03;2.47;2.47;930.76;-0.25;3.33;24.72279627106093;85.51429198057795;-0.7093823997079817;300.0;1077;1180;1096;1180;1060;1265;1092;1265
LARD_train_domain_adaptation/images/LPPT_03_500_156.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 15:36;2.46;2.46;713.55;1.77;2.56;24.376789342698896;86.38483697456468;-1.7429130964753858;300.0;1217;1204;1237;1204;1280;1272;1312;1273
LARD_train_domain_adaptation/images/LPPT_03_500_157.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 10:33;2.46;2.46;866.8;-0.09;3.11;23.597624835986394;88.01949509037922;9.857244546126058;300.0;1181;1329;1162;1332;1205;1406;1173;1412
LARD_train_domain_adaptation/images/LPPT_03_500_158.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 11:17;2.46;2.45;830.48;-0.88;2.99;30.827163686685097;85.8705464251217;1.5305427838292285;300.0;687;1205;667;1206;660;1284;627;1285
LARD_train_domain_adaptation/images/LPPT_03_500_159.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 12:22;2.45;2.45;853.13;1.32;3.08;28.77856298591032;82.98477623400818;-0.3495323382226472;300.0;926;1019;946;1019;974;1100;1006;1100
LARD_train_domain_adaptation/images/LPPT_03_500_160.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 17:47;2.44;2.43;802.47;3.03;2.92;21.3300853876628;86.73494871567323;-4.475644694241285;300.0;1475;1257;1495;1259;1586;1342;1619;1345
LARD_train_domain_adaptation/images/LPPT_03_500_161.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 15:48;2.43;2.43;761.99;0.99;2.77;11.71190397290141;86.00402631164594;-6.039643424923378;300.0;1940;1266;1960;1268;1966;1343;2000;1347
LARD_train_domain_adaptation/images/LPPT_03_500_162.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 10:08;2.42;2.41;802.05;-0.11;2.93;24.52822732384364;86.85762430585059;7.691139482208693;300.0;1105;1261;1085;1263;1117;1336;1085;1341
LARD_train_domain_adaptation/images/LPPT_03_500_163.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 15:11;2.4;2.39;796.96;-0.43;2.94;17.693809825728707;86.41946604923328;4.90344125877389;300.0;1492;1196;1472;1198;1487;1274;1454;1277
LARD_train_domain_adaptation/images/LPPT_03_500_164.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 14:01;2.39;2.38;815.85;1.09;3.02;25.507999061754603;82.29645419495587;-4.6217483911231225;300.0;1135;968;1155;969;1168;1051;1201;1053
LARD_train_domain_adaptation/images/LPPT_03_500_165.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 16:37;2.39;2.38;863.48;2.31;3.2;29.966187737636904;84.03892560046853;4.232818919137193;300.0;916;1109;896;1111;1026;1186;993;1188
LARD_train_domain_adaptation/images/LPPT_03_500_166.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 16:46;2.37;2.37;873.26;-0.07;3.25;20.998506960426923;85.63455797122423;-3.2215628926302338;300.0;1314;1189;1334;1190;1300;1274;1333;1276
LARD_train_domain_adaptation/images/LPPT_03_500_167.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 10:22;2.37;2.36;762.33;-0.92;2.84;26.642786887625977;85.98242777599806;-3.970862428608098;300.0;931;1169;951;1170;881;1241;914;1243
LARD_train_domain_adaptation/images/LPPT_03_500_168.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 16:15;2.36;2.35;759.99;-2.7;2.85;17.521800989431554;84.88975434819923;5.286892029683598;300.0;1359;1111;1340;1112;1260;1195;1227;1198
LARD_train_domain_adaptation/images/LPPT_03_500_169.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 10:53;2.35;2.35;812.72;-0.59;3.05;18.153549866771844;89.56938755829768;3.782498667691522;300.0;1470;1394;1450;1395;1457;1476;1423;1478
LARD_train_domain_adaptation/images/LPPT_03_500_170.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 14:51;2.34;2.33;827.15;-0.14;3.12;21.834027954983533;84.6606221040594;2.4478518437902586;300.0;1264;1118;1244;1119;1268;1201;1234;1203
LARD_train_domain_adaptation/images/LPPT_03_500_171.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 17:41;2.33;2.32;868.34;3.03;3.3;17.73322415726338;84.7351106400881;1.9407554503399571;300.0;1679;1116;1699;1116;1840;1201;1806;1202
LARD_train_domain_adaptation/images/LPPT_03_500_172.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 16:17;2.32;2.31;871.27;-2.56;3.32;21.397952109345912;87.95173814921249;8.02951717516259;300.0;1157;1332;1137;1335;1068;1434;1034;1439
LARD_train_domain_adaptation/images/LPPT_03_500_173.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 16:48;2.31;2.3;777.71;-1.04;2.97;17.647713878083835;83.98647385113829;3.641231939008213;300.0;1453;1059;1433;1060;1420;1142;1386;1144
LARD_train_domain_adaptation/images/LPPT_03_500_174.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 13:19;2.3;2.29;755.63;-0.13;2.9;22.658260497458357;87.22491071410158;-2.6867611292076408;300.0;1207;1263;1227;1264;1190;1340;1225;1342
LARD_train_domain_adaptation/images/LPPT_03_500_175.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 14:00;2.3;2.29;719.07;-0.18;2.76;29.110346168814544;89.71409892112334;-6.352771577992314;300.0;809;1362;830;1364;786;1434;821;1438
LARD_train_domain_adaptation/images/LPPT_03_500_176.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 10:33;2.29;2.29;720.58;0.64;2.77;21.80804440335709;85.41950714207107;1.3757771486177708;300.0;1316;1149;1296;1150;1353;1223;1318;1224
LARD_train_domain_adaptation/images/LPPT_03_500_177.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 13:04;2.28;2.27;775.47;0.42;3.0;25.911099992632764;85.81384169375859;-4.995256658188106;300.0;1056;1168;1076;1170;1060;1250;1094;1253
LARD_train_domain_adaptation/images/LPPT_03_500_178.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 12:29;2.26;2.26;811.67;0.6;3.16;27.766906484629992;85.83473520325492;-2.163266056074067;300.0;948;1180;969;1181;965;1267;1000;1268
LARD_train_domain_adaptation/images/LPPT_03_500_179.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 10:19;2.24;2.23;830.34;-1.51;3.27;19.27668143639691;87.0144810830344;-2.481026514195338;300.0;1326;1268;1347;1269;1248;1354;1283;1356
LARD_train_domain_adaptation/images/LPPT_03_500_180.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 12:18;2.24;2.23;765.08;-2.48;3.01;21.621885352311523;87.55180829504512;-4.568887929789426;300.0;1131;1279;1151;1280;1007;1352;1043;1355
LARD_train_domain_adaptation/images/LPPT_03_500_181.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 11:38;2.23;2.22;786.25;-2.1;3.1;20.10951909337128;83.52649546965816;1.639265141632032;300.0;1232;1049;1252;1049;1169;1136;1134;1137
LARD_train_domain_adaptation/images/LPPT_03_500_182.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 11:37;2.22;2.22;757.4;-0.21;2.99;22.498187101649997;81.45186134579599;0.9730698813399667;300.0;1227;921;1247;921;1230;1004;1265;1004
LARD_train_domain_adaptation/images/LPPT_03_500_183.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 17:46;2.22;2.21;687.44;-2.26;2.73;32.56426921169502;85.00340409699707;-2.764434190851241;300.0;489;1091;510;1092;372;1163;410;1165
LARD_train_domain_adaptation/images/LPPT_03_500_184.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 12:05;2.18;2.18;820.96;-0.21;3.3;28.32444165203207;81.57911657397464;1.6667982970849329;300.0;869;950;848;951;871;1044;835;1045
LARD_train_domain_adaptation/images/LPPT_03_500_185.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 10:42;2.17;2.16;771.64;-0.99;3.12;21.282603733460466;85.41551742223302;3.5172188454365374;300.0;1246;1160;1225;1162;1214;1250;1178;1252
LARD_train_domain_adaptation/images/LPPT_03_500_186.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 17:04;2.15;2.14;736.66;2.26;3.01;21.24558643603003;83.11603630906298;8.648066184477214;300.0;1402;990;1381;993;1525;1058;1489;1063
LARD_train_domain_adaptation/images/LPPT_03_500_187.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 14:50;2.15;2.14;755.68;1.0;3.08;18.82052576654705;83.02893356474233;8.078355477362148;300.0;1475;980;1454;982;1540;1059;1504;1064
LARD_train_domain_adaptation/images/LPPT_03_500_188.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 13:14;2.14;2.13;710.28;0.94;2.91;15.489517823334406;85.6072971168221;-5.792981059290332;300.0;1709;1215;1730;1217;1736;1301;1773;1305
LARD_train_domain_adaptation/images/LPPT_03_500_189.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 15:45;2.1;2.1;778.34;0.7;3.24;21.289216278464423;81.89551247954412;-8.83683278118441;300.0;1390;976;1411;979;1400;1072;1437;1078
LARD_train_domain_adaptation/images/LPPT_03_500_190.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 15:22;2.08;2.08;771.09;-0.03;3.24;30.751836536320816;89.70886141866927;-1.6325132025322424;300.0;723;1406;745;1407;711;1500;750;1501
LARD_train_domain_adaptation/images/LPPT_03_500_191.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 15:03;2.08;2.07;663.62;0.42;2.79;23.415298083185583;86.02527477861067;-5.4736241221163;300.0;1205;1182;1226;1184;1209;1263;1247;1267
LARD_train_domain_adaptation/images/LPPT_03_500_192.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 15:55;2.07;2.06;637.39;-0.91;2.7;19.100884545401502;85.5859028318295;3.404984818667672;300.0;1381;1145;1359;1147;1350;1225;1312;1227
LARD_train_domain_adaptation/images/LPPT_03_500_193.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 13:04;2.06;2.05;775.01;0.51;3.29;26.323979733681075;86.40252893338642;8.332258025938543;300.0;1032;1251;1011;1255;1079;1341;1041;1346
LARD_train_domain_adaptation/images/LPPT_03_500_194.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 17:46;2.04;2.03;598.75;1.68;2.57;22.580123204626357;84.45688038655113;4.296165547297134;300.0;1318;1075;1296;1076;1414;1143;1375;1146
LARD_train_domain_adaptation/images/LPPT_03_500_195.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 13:22;2.03;2.02;687.41;-0.78;2.96;25.50935565807788;85.01427965457556;-5.798227494989456;300.0;1016;1108;1038;1110;961;1189;1000;1193
LARD_train_domain_adaptation/images/LPPT_03_500_196.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 15:21;2.01;2.0;681.28;-1.77;2.96;25.13574256088752;85.07450844938913;-1.3103287069434597;300.0;963;1127;985;1127;865;1212;905;1213
LARD_train_domain_adaptation/images/LPPT_03_500_197.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/06/2020 12:10;1.99;1.99;776.92;-1.08;3.4;24.4642693454739;82.86835047626997;-2.670998080505908;300.0;1054;1008;1076;1009;988;1106;1027;1108
LARD_train_domain_adaptation/images/LPPT_03_500_198.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 13:35;1.98;1.98;730.34;1.83;3.21;22.537792527373128;85.18389512121178;0.5754016668511283;300.0;1324;1146;1346;1146;1447;1240;1407;1241
LARD_train_domain_adaptation/images/LPPT_03_500_199.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 17:49;1.98;1.98;658.41;1.45;2.9;18.20205914649759;87.59877867567978;1.2502776029199945;300.0;1561;1273;1583;1273;1667;1357;1626;1358
LARD_train_domain_adaptation/images/LPPT_03_500_200.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 11:18;1.98;1.98;663.36;0.98;2.92;34.20548363621591;91.15694060201795;-0.0445910438700284;300.0;575;1493;598;1493;616;1581;657;1581
LARD_train_domain_adaptation/images/LPPT_03_500_201.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 17:22;1.97;1.97;696.34;-0.02;3.07;19.04953793517324;87.96731364578547;-8.385516227794787;300.0;1425;1337;1446;1341;1401;1426;1441;1432
LARD_train_domain_adaptation/images/LPPT_03_500_202.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 12:34;1.97;1.97;694.62;-0.38;3.07;29.111732514142847;85.60509859832148;5.996477061685756;300.0;811;1210;789;1213;811;1303;771;1307
LARD_train_domain_adaptation/images/LPPT_03_500_203.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 12:42;1.97;1.96;674.64;-2.15;2.99;23.469956323072807;83.14884978706966;-0.5368600708881387;300.0;1038;1016;1061;1016;920;1105;960;1105
LARD_train_domain_adaptation/images/LPPT_03_500_204.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 14:40;1.95;1.95;664.23;1.08;2.96;19.9102807575885;86.12097394128465;4.288115802913738;300.0;1450;1177;1428;1178;1520;1261;1480;1263
LARD_train_domain_adaptation/images/LPPT_03_500_205.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 16:05;1.95;1.94;764.36;2.16;3.42;20.964009600278587;85.00735277621293;1.1902973267215535;300.0;1457;1138;1435;1139;1538;1239;1579;1239
LARD_train_domain_adaptation/images/LPPT_03_500_206.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 11:18;1.95;1.94;759.82;1.25;3.39;18.413783349787497;86.20763082589502;-0.8471368380753976;300.0;1539;1219;1561;1219;1592;1322;1633;1323
LARD_train_domain_adaptation/images/LPPT_03_500_207.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 14:34;1.93;1.93;676.03;-1.93;3.05;14.305564184323384;85.76614537739863;-0.2154394412335374;300.0;1595;1177;1618;1177;1485;1268;1526;1268
LARD_train_domain_adaptation/images/LPPT_03_500_208.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 16:39;1.93;1.92;669.19;-0.83;3.02;19.463152046279077;85.38989718574629;-1.2122189658788096;300.0;1356;1155;1378;1155;1301;1244;1342;1245
LARD_train_domain_adaptation/images/LPPT_03_500_209.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/08/2020 13:39;1.92;1.92;627.94;-0.67;2.84;21.59766787125295;89.62197786536787;1.2397980715935015;300.0;1259;1396;1236;1397;1235;1482;1194;1483
LARD_train_domain_adaptation/images/LPPT_03_500_210.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/05/2020 11:20;1.92;1.92;670.61;-0.04;3.03;24.29540607749948;86.28369195769578;-2.377410189652528;300.0;1116;1201;1139;1202;1101;1292;1142;1293
LARD_train_domain_adaptation/images/LPPT_03_500_211.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 15:24;1.91;1.91;707.0;1.17;3.22;22.24849130818001;85.5852320056354;-6.479723285862234;300.0;1321;1180;1343;1182;1361;1282;1402;1287
LARD_train_domain_adaptation/images/LPPT_03_500_212.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 11:46;1.91;1.9;651.02;-0.59;2.97;19.860728701108123;81.81663194604592;4.986818385766107;300.0;1332;925;1309;927;1318;1017;1277;1021
LARD_train_domain_adaptation/images/LPPT_03_500_213.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 17:26;1.9;1.9;687.96;-0.05;3.14;13.802136848143622;86.8004404803868;-0.6019015667433091;300.0;1744;1246;1767;1246;1735;1342;1778;1343
LARD_train_domain_adaptation/images/LPPT_03_500_214.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 13:46;1.89;1.89;703.39;-0.0;3.22;19.72869882744346;88.07445519472435;-6.233708535820805;300.0;1384;1335;1407;1338;1364;1432;1406;1436
LARD_train_domain_adaptation/images/LPPT_03_500_215.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/04/2020 14:15;1.88;1.87;653.06;1.5;3.02;27.74897503153646;86.12566636941561;-0.7914335557687963;300.0;998;1192;1021;1192;1067;1285;1108;1285
LARD_train_domain_adaptation/images/LPPT_03_500_216.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 13:42;1.87;1.87;619.33;0.61;2.87;19.25413335983699;85.38484037092574;1.0998938642949416;300.0;1446;1141;1468;1141;1512;1228;1469;1229
LARD_train_domain_adaptation/images/LPPT_03_500_217.jpeg;2648;2448;earth_studio;LARD_train_domain_adaptation;LPPT_03_500;LPPT;3;;;;01/07/2020 16:50;1.87;1.87;664.44;0.3;3.08;25.88754976856717;89.49734223188332;-8.52630368652856;300.0;1027;1368;1050;1372;1020;1463;1061;1469
